x,t,RePsi,ImPsi,AbsPsi,Phase
0.74,0.04,0.0105167,-0.161678,0.162019,-1.50584
0.75,0.04,-0.0158482,-0.15672,0.15752,-1.67158
0.76,0.04,-0.0397808,-0.151618,0.15675,-1.82739
0.77,0.04,-0.0612625,-0.146377,0.15868,-1.96717
0.78,0.04,-0.0802862,-0.141001,0.162256,-2.08841
0.79,0.04,-0.0968569,-0.135496,0.166554,-2.19141
0.8,0.04,-0.110991,-0.129867,0.170834,-2.27799
0.81,0.04,-0.122718,-0.124119,0.174543,-2.35052
0.82,0.04,-0.132077,-0.118258,0.177283,-2.41134
0.83,0.04,-0.139119,-0.112289,0.178782,-2.46251
0.84,0.04,-0.143906,-0.106219,0.178861,-2.50574
0.85,0.04,-0.14651,-0.100052,0.177414,-2.54243
0.86,0.04,-0.147016,-0.0937948,0.174388,-2.5737
0.87,0.04,-0.145513,-0.0874526,0.169771,-2.60044
0.88,0.04,-0.142106,-0.0810315,0.163586,-2.62336
0.89,0.04,-0.136905,-0.0745373,0.15588,-2.64302
0.9,0.04,-0.130027,-0.067976,0.146724,-2.65989
0.91,0.04,-0.121602,-0.0613535,0.136203,-2.67432
0.92,0.04,-0.111761,-0.0546759,0.124418,-2.6866
0.93,0.04,-0.100646,-0.0479491,0.111484,-2.69699
0.94,0.04,-0.0884021,-0.0411793,0.0975227,-2.70566
0.95,0.04,-0.0751819,-0.0343726,0.0826667,-2.71277
0.96,0.04,-0.0611406,-0.0275351,0.0670549,-2.71844
0.97,0.04,-0.0464381,-0.0206729,0.0508318,-2.72276
0.98,0.04,-0.031237,-0.0137923,0.0341464,-2.7258
0.99,0.04,-0.0157021,-0.00689922,0.0171509,-2.7276
0,0.05,0,0,0,0
0.01,0.05,0.0854019,-0.0191227,0.0875166,-0.22028
0.02,0.05,0.170571,-0.0381961,0.174795,-0.220297
0.03,0.05,0.255275,-0.0571711,0.261598,-0.220324
0.04,0.05,0.339283,-0.0759991,0.347691,-0.220362
0.05,0.05,0.422367,-0.0946318,0.432839,-0.220411
0.06,0.05,0.504304,-0.113022,0.516813,-0.220471
0.07,0.05,0.584871,-0.131122,0.599388,-0.220543
0.08,0.05,0.663852,-0.148887,0.680343,-0.220626
0.09,0.05,0.741038,-0.166271,0.759463,-0.220721
0.1,0.05,0.816224,-0.183233,0.836538,-0.220827
0.11,0.05,0.889213,-0.199729,0.911367,-0.220946
0.12,0.05,0.959815,-0.21572,0.983758,-0.221078
0.13,0.05,1.02785,-0.231166,1.05352,-0.221222
0.14,0.05,1.09314,-0.246032,1.12049,-0.22138
0.15,0.05,1.15553,-0.260283,1.18448,-0.221551
0.16,0.05,1.21487,-0.273885,1.24536,-0.221737
0.17,0.05,1.271,-0.286808,1.30296,-0.221937
0.18,0.05,1.32381,-0.299024,1.35716,-0.222153
0.19,0.05,1.37317,-0.310508,1.40784,-0.222384
0.2,0.05,1.41897,-0.321235,1.45488,-0.222633
0.21,0.05,1.46112,-0.331185,1.49819,-0.222898
0.22,0.05,1.49954,-0.340339,1.53768,-0.223182
0.23,0.05,1.53415,-0.348683,1.57327,-0.223484
0.24,0.05,1.5649,-0.356202,1.60492,-0.223807
0.25,0.05,1.59173,-0.362887,1.63258,-0.224151
0.26,0.05,1.61464,-0.36873,1.6562,-0.224517
0.27,0.05,1.63358,-0.373727,1.67578,-0.224907
0.28,0.05,1.64856,-0.377874,1.69132,-0.225322
0.29,0.05,1.65959,-0.381174,1.7028,-0.225763
0.3,0.05,1.66669,-0.383628,1.71027,-0.226233
0.31,0.05,1.6699,-0.385244,1.71376,-0.226733
0.32,0.05,1.66925,-0.38603,1.71331,-0.227265
0.33,0.05,1.66481,-0.385998,1.70898,-0.227831
0.34,0.05,1.65666,-0.38516,1.70084,-0.228434
0.35,0.05,1.64487,-0.383534,1.68899,-0.229076
0.36,0.05,1.62955,-0.381138,1.67353,-0.229762
0.37,0.05,1.61079,-0.377992,1.65454,-0.230493
0.38,0.05,1.58871,-0.374122,1.63217,-0.231274
0.39,0.05,1.56345,-0.369551,1.60653,-0.232109
0.4,0.05,1.53513,-0.364306,1.57777,-0.233002
0.41,0.05,1.50391,-0.358418,1.54603,-0.23396
0.42,0.05,1.46994,-0.351917,1.51148,-0.234987
0.43,0.05,1.43337,-0.344836,1.47427,-0.23609
0.44,0.05,1.39438,-0.337208,1.43458,-0.237278
0.45,0.05,1.35315,-0.329069,1.39258,-0.238557
0.46,0.05,1.30984,-0.320456,1.34847,-0.239939
0.47,0.05,1.26466,-0.311407,1.30243,-0.241435
0.48,0.05,1.21778,-0.30196,1.25466,-0.243057
0.49,0.05,1.16941,-0.292154,1.20535,-0.244819
0.5,0.05,1.11973,-0.282029,1.1547,-0.24674
0.51,0.05,1.06895,-0.271626,1.10292,-0.248839
0.52,0.05,1.01726,-0.260985,1.0502,-0.251141
0.53,0.05,0.964861,-0.250147,0.99676,-0.253672
0.54,0.05,0.911956,-0.239153,0.942793,-0.256467
0.55,0.05,0.85874,-0.228044,0.888503,-0.259565
0.56,0.05,0.805408,-0.216859,0.834092,-0.263016
0.57,0.05,0.752153,-0.205638,0.779757,-0.266877
0.58,0.05,0.699164,-0.19442,0.725692,-0.271222
0.59,0.05,0.646625,-0.183243,0.672088,-0.276143
0.6,0.05,0.594717,-0.172144,0.61913,-0.281755
0.61,0.05,0.543614,-0.16116,0.566999,-0.288207
0.62,0.05,0.493483,-0.150326,0.515871,-0.295692
0.63,0.05,0.444486,-0.139674,0.465915,-0.304467
0.64,0.05,0.396776,-0.129237,0.417293,-0.314881
0.65,0.05,0.350499,-0.119045,0.370164,-0.32742
0.66,0.05,0.305792,-0.109128,0.324681,-0.342781
0.67,0.05,0.262782,-0.0995105,0.280992,-0.361994
0.68,0.05,0.221587,-0.0902192,0.23925,-0.386655
0.69,0.05,0.182316,-0.0812767,0.199612,-0.419357
0.7,0.05,0.145066,-0.0727037,0.162265,-0.464588
0.71,0.05,0.109925,-0.0645192,0.127461,-0.530758
0.72,0.05,0.076969,-0.0567395,0.0956222,-0.635241
0.73,0.05,0.0462625,-0.0493791,0.0676647,-0.817973
0.74,0.05,0.0178593,-0.0424499,0.0460537,-1.17256
0.75,0.05,-0.00819862,-0.0359617,0.0368844,-1.79495
0.76,0.05,-0.0318808,-0.0299218,0.043723,-2.38788
0.77,0.05,-0.0531685,-0.0243351,0.058473,-2.71236
0.78,0.05,-0.0720549,-0.0192045,0.0745702,-2.88112
0.79,0.05,-0.0885444,-0.0145301,0.0897286,-2.97894
0.8,0.05,-0.102653,-0.01031,0.10317,-3.04149
0.81,0.05,-0.114409,-0.00653983,0.114596,-3.08449
0.82,0.05,-0.123851,-0.00321302,0.123892,-3.11566
0.83,0.05,-0.131028,-0.000320796,0.131028,-3.13914
0.84,0.05,-0.136001,0.0021478,0.136018,3.1258
0.85,0.05,-0.13884,0.00420579,0.138904,3.11131
0.86,0.05,-0.139627,0.00586823,0.139751,3.09959
0.87,0.05,-0.138453,0.00715211,0.138637,3.08998
0.88,0.05,-0.135415,0.00807626,0.135656,3.08202
0.89,0.05,-0.130623,0.00866126,0.13091,3.07538
0.9,0.05,-0.124193,0.00892933,0.124514,3.06982
0.91,0.05,-0.116249,0.00890422,0.11659,3.06515
0.92,0.05,-0.106922,0.00861109,0.107268,3.06123
0.93,0.05,-0.0963479,0.0080764,0.0966858,3.05796
0.94,0.05,-0.0846711,0.00732774,0.0849875,3.05526
0.95,0.05,-0.0720391,0.00639376,0.0723222,3.05307
0.96,0.05,-0.0586043,0.00530396,0.0588439,3.05133
0.97,0.05,-0.044523,0.00408862,0.0447103,3.05002
0.98,0.05,-0.029954,0.00277859,0.0300826,3.0491
0.99,0.05,-0.0150588,0.00140518,0.0151242,3.04855
0,0.06,0,0,0,0
0.01,0.06,0.0819338,-0.0304983,0.0874259,-0.356341
0.02,0.06,0.163647,-0.0609076,0.174614,-0.356304
0.03,0.06,0.244919,-0.0911391,0.261327,-0.356242
0.04,0.06,0.325533,-0.121105,0.34733,-0.356155
0.05,0.06,0.405271,-0.150717,0.432389,-0.356044
0.06,0.06,0.483922,-0.179891,0.516276,-0.355906
0.07,0.06,0.561275,-0.208542,0.598765,-0.355743
0.08,0.06,0.637126,-0.236587,0.679635,-0.355554
0.09,0.06,0.711276,-0.263947,0.758671,-0.355338
0.1,0.06,0.78353,-0.290543,0.835664,-0.355095
0.11,0.06,0.853702,-0.316301,0.910414,-0.354824
0.12,0.06,0.921613,-0.341148,0.982727,-0.354524
0.13,0.06,0.987089,-0.365015,1.05242,-0.354195
0.14,0.06,1.04997,-0.387839,1.11931,-0.353836
0.15,0.06,1.1101,-0.409556,1.18324,-0.353445
0.16,0.06,1.16733,-0.43011,1.24404,-0.353022
0.17,0.06,1.22152,-0.449446,1.30158,-0.352566
0.18,0.06,1.27257,-0.467516,1.35573,-0.352074
0.19,0.06,1.32034,-0.484276,1.40635,-0.351547
0.2,0.06,1.36473,-0.499685,1.45333,-0.350981
0.21,0.06,1.40567,-0.513708,1.49659,-0.350377
0.22,0.06,1.44305,-0.526315,1.53604,-0.34973
0.23,0.06,1.47683,-0.53748,1.5716,-0.34904
0.24,0.06,1.50694,-0.547184,1.60321,-0.348305
0.25,0.06,1.53334,-0.55541,1.63083,-0.347521
0.26,0.06,1.556,-0.56215,1.65444,-0.346687
0.27,0.06,1.57491,-0.567398,1.674,-0.345798
0.28,0.06,1.59005,-0.571155,1.68952,-0.344853
0.29,0.06,1.60143,-0.573426,1.701,-0.343848
0.3,0.06,1.60907,-0.574222,1.70846,-0.342778
0.31,0.06,1.61301,-0.573559,1.71195,-0.341639
0.32,0.06,1.61329,-0.571456,1.71151,-0.340427
0.33,0.06,1.60996,-0.567941,1.7072,-0.339138
0.34,0.06,1.60309,-0.563042,1.69909,-0.337764
0.35,0.06,1.59276,-0.556795,1.68728,-0.3363
0.36,0.06,1.57905,-0.549239,1.67185,-0.334738
0.37,0.06,1.56208,-0.540418,1.65292,-0.333072
0.38,0.06,1.54193,-0.530379,1.6306,-0.331293
0.39,0.06,1.51874,-0.519174,1.60503,-0.329391
0.4,0.06,1.49263,-0.506859,1.57634,-0.327356
0.41,0.06,1.46374,-0.493491,1.54469,-0.325176
0.42,0.06,1.43222,-0.479133,1.51023,-0.322836
0.43,0.06,1.3982,-0.463851,1.47313,-0.320323
0.44,0.06,1.36186,-0.447711,1.43356,-0.31762
0.45,0.06,1.32335,-0.430783,1.3917,-0.314706
0.46,0.06,1.28285,-0.41314,1.34774,-0.31156
0.47,0.06,1.24053,-0.394856,1.30186,-0.308156
0.48,0.06,1.19657,-0.376007,1.25426,-0.304466
0.49,0.06,1.15115,-0.356669,1.20514,-0.300456
0.5,0.06,1.10445,-0.336919,1.1547,-0.296088
0.51,0.06,1.05667,-0.316838,1.10315,-0.291316
0.52,0.06,1.00798,-0.296502,1.05068,-0.286087
0.53,0.06,0.958571,-0.275992,0.997512,-0.280338
0.54,0.06,0.908637,-0.255385,0.943845,-0.273995
0.55,0.06,0.85836,-0.23476,0.889884,-0.266969
0.56,0.06,0.807923,-0.214193,0.835834,-0.259153
0.57,0.06,0.757509,-0.19376,0.781897,-0.250416
0.58,0.06,0.707296,-0.173536,0.728273,-0.240598
0.59,0.06,0.657457,-0.153592,0.67516,-0.2295
0.6,0.06,0.608163,-0.134,0.622751,-0.216871
0.61,0.06,0.559578,-0.114828,0.571238,-0.202395
0.62,0.06,0.511859,-0.0961405,0.52081,-0.185663
0.63,0.06,0.46516,-0.0780008,0.471654,-0.16614
0.64,0.06,0.419625,-0.0604684,0.423959,-0.143116
0.65,0.06,0.375391,-0.0435997,0.377915,-0.115627
0.66,0.06,0.332589,-0.0274474,0.33372,-0.0823399
0.67,0.06,0.291339,-0.0120606,0.291588,-0.0413736
0.68,0.06,0.251752,0.00251549,0.251764,0.00999162
0.69,0.06,0.213932,0.0162397,0.214547,0.0757655
0.7,0.06,0.177971,0.0290751,0.18033,0.16194
0.71,0.06,0.143952,0.0409891,0.149674,0.2774
0.72,0.06,0.111948,0.0519533,0.123416,0.434505
0.73,0.06,0.0820207,0.0619442,0.102784,0.646838
0.74,0.06,0.0542217,0.0709426,0.0892908,0.918203
0.75,0.06,0.0285917,0.0789342,0.0839529,1.22328
0.76,0.06,0.00516021,0.0859091,0.0860639,1.5108
0.77,0.06,-0.016054,0.0918624,0.0932546,1.74381
0.78,0.06,-0.0350431,0.0967937,0.102942,1.91816
0.79,0.06,-0.0518103,0.100707,0.113253,2.04595
0.8,0.06,-0.0663696,0.103612,0.123047,2.1405
0.81,0.06,-0.0787455,0.105522,0.131666,2.21189
0.82,0.06,-0.0889734,0.106456,0.138741,2.26698
0.83,0.06,-0.0970986,0.106434,0.144071,2.31036
0.84,0.06,-0.103177,0.105485,0.147555,2.34513
0.85,0.06,-0.107273,0.103639,0.14916,2.37342
0.86,0.06,-0.109461,0.100932,0.148893,2.39671
0.87,0.06,-0.109826,0.0974017,0.146796,2.41608
0.88,0.06,-0.10846,0.093091,0.142932,2.4323
0.89,0.06,-0.105462,0.0880458,0.137383,2.44595
0.9,0.06,-0.10094,0.0823153,0.130249,2.45748
0.91,0.06,-0.09501,0.0759518,0.121637,2.46721
0.92,0.06,-0.087793,0.0690104,0.111669,2.47541
0.93,0.06,-0.0794166,0.0615487,0.100475,2.48228
0.94,0.06,-0.0700137,0.0536265,0.0881914,2.48797
0.95,0.06,-0.0597221,0.0453058,0.0749622,2.4926
0.96,0.06,-0.0486833,0.0366503,0.0609369,2.49628
0.97,0.06,-0.0370428,0.0277252,0.0462694,2.49907
0.98,0.06,-0.0249484,0.0185969,0.031117,2.50103
0.99,0.06,-0.0125503,0.00933251,0.0156399,2.50219
0,0.07,0,0,0,0
0.01,0.07,0.0765465,-0.0410747,0.0868706,-0.492496
0.02,0.07,0.152892,-0.0820237,0.173504,-0.492405
0.03,0.07,0.228836,-0.122722,0.259666,-0.492254
0.04,0.07,0.304179,-0.163044,0.345121,-0.492042
0.05,0.07,0.378725,-0.202868,0.429637,-0.491768
0.06,0.07,0.452279,-0.242073,0.512987,-0.491431
0.07,0.07,0.524651,-0.280539,0.594946,-0.491032
0.08,0.07,0.595654,-0.31815,0.675295,-0.490568
0.09,0.07,0.665106,-0.354793,0.75382,-0.490039
0.1,0.07,0.73283,-0.390359,0.830313,-0.489444
0.11,0.07,0.798656,-0.424742,0.904576,-0.48878
0.12,0.07,0.862419,-0.457841,0.976414,-0.488046
0.13,0.07,0.923962,-0.489559,1.04565,-0.48724
0.14,0.07,0.983136,-0.519805,1.11209,-0.48636
0.15,0.07,1.0398,-0.548491,1.1756,-0.485403
0.16,0.07,1.09382,-0.575539,1.23599,-0.484367
0.17,0.07,1.14507,-0.600872,1.29315,-0.483249
0.18,0.07,1.19344,-0.624423,1.34692,-0.482046
0.19,0.07,1.23882,-0.64613,1.3972,-0.480753
0.2,0.07,1.28112,-0.665938,1.44387,-0.479368
0.21,0.07,1.32026,-0.683797,1.48683,-0.477887
0.22,0.07,1.35615,-0.699667,1.526,-0.476303
0.23,0.07,1.38875,-0.713514,1.56132,-0.474613
0.24,0.07,1.41798,-0.72531,1.59272,-0.472811
0.25,0.07,1.44383,-0.735035,1.62016,-0.470891
0.26,0.07,1.46625,-0.742678,1.64361,-0.468847
0.27,0.07,1.48522,-0.748233,1.66305,-0.466671
0.28,0.07,1.50075,-0.751704,1.67849,-0.464355
0.29,0.07,1.51283,-0.753099,1.68992,-0.461891
0.3,0.07,1.52149,-0.752437,1.69738,-0.45927
0.31,0.07,1.52674,-0.749742,1.70089,-0.456482
0.32,0.07,1.52862,-0.745044,1.70052,-0.453514
0.33,0.07,1.52719,-0.738384,1.69632,-0.450354
0.34,0.07,1.5225,-0.729805,1.68837,-0.44699
0.35,0.07,1.51461,-0.71936,1.67676,-0.443405
0.36,0.07,1.50362,-0.707107,1.66158,-0.439583
0.37,0.07,1.4896,-0.693111,1.64295,-0.435506
0.38,0.07,1.47265,-0.677441,1.62099,-0.431152
0.39,0.07,1.45288,-0.660174,1.59583,-0.426499
0.4,0.07,1.4304,-0.64139,1.56762,-0.421522
0.41,0.07,1.40533,-0.621176,1.5365,-0.416192
0.42,0.07,1.37781,-0.599621,1.50263,-0.410477
0.43,0.07,1.34796,-0.57682,1.4662,-0.404341
0.44,0.07,1.31594,-0.552873,1.42736,-0.397744
0.45,0.07,1.28187,-0.52788,1.38631,-0.39064
0.46,0.07,1.24593,-0.501947,1.34324,-0.382978
0.47,0.07,1.20826,-0.475181,1.29834,-0.374698
0.48,0.07,1.16902,-0.447692,1.25181,-0.365735
0.49,0.07,1.12837,-0.41959,1.20386,-0.35601
0.5,0.07,1.08649,-0.39099,1.1547,-0.345436
0.51,0.07,1.04353,-0.362003,1.10454,-0.333911
0.52,0.07,0.999675,-0.332745,1.0536,-0.321318
0.53,0.07,0.95508,-0.303328,1.00209,-0.30752
0.54,0.07,0.909917,-0.273867,0.950238,-0.292356
0.55,0.07,0.864353,-0.244472,0.898261,-0.275639
0.56,0.07,0.818554,-0.215256,0.846384,-0.257149
0.57,0.07,0.772683,-0.186327,0.794831,-0.236625
0.58,0.07,0.726901,-0.157791,0.74383,-0.213758
0.59,0.07,0.681364,-0.129754,0.693609,-0.18818
0.6,0.07,0.636227,-0.102317,0.644402,-0.159452
0.61,0.07,0.591637,-0.0755754,0.596444,-0.127051
0.62,0.07,0.547738,-0.0496248,0.549981,-0.0903529
0.63,0.07,0.504666,-0.0245543,0.505263,-0.0486161
0.64,0.07,0.462555,-0.00044889,0.462555,-0.000970457
0.65,0.07,0.421527,0.0226112,0.422133,0.0535898
0.66,0.07,0.381701,0.044551,0.384292,0.116191
0.67,0.07,0.343187,0.0653009,0.349344,0.18803
0.68,0.07,0.306086,0.0847971,0.317614,0.270259
0.69,0.07,0.270492,0.102982,0.289432,0.363776
0.7,0.07,0.23649,0.119802,0.265104,0.468903
0.71,0.07,0.204156,0.135214,0.244873,0.58498
0.72,0.07,0.173557,0.149178,0.228859,0.710003
0.73,0.07,0.144752,0.161662,0.216997,0.84053
0.74,0.07,0.117787,0.172639,0.208993,0.97207
0.75,0.07,0.0927008,0.182092,0.20433,1.09991
0.76,0.07,0.069523,0.190008,0.202327,1.22003
0.77,0.07,0.0482721,0.196381,0.202227,1.32977
0.78,0.07,0.0289572,0.201215,0.203288,1.42787
0.79,0.07,0.0115778,0.204516,0.204844,1.51425
0.8,0.07,-0.00387642,0.206302,0.206338,1.58958
0.81,0.07,-0.0174252,0.206593,0.207326,1.65494
0.82,0.07,-0.0290978,0.205418,0.207469,1.71151
0.83,0.07,-0.0389325,0.202812,0.206515,1.76045
0.84,0.07,-0.0469767,0.198817,0.204292,1.80282
0.85,0.07,-0.0532863,0.19348,0.200684,1.83954
0.86,0.07,-0.0579258,0.186854,0.195627,1.87141
0.87,0.07,-0.0609675,0.178998,0.189096,1.89908
0.88,0.07,-0.0624915,0.169975,0.181099,1.92311
0.89,0.07,-0.0625851,0.159856,0.171671,1.94396
0.9,0.07,-0.0613425,0.148714,0.160869,1.96202
0.91,0.07,-0.0588641,0.136628,0.148769,1.9776
0.92,0.07,-0.0552562,0.123679,0.135462,1.99096
0.93,0.07,-0.0506306,0.109955,0.121052,2.00232
0.94,0.07,-0.0451036,0.0955443,0.105655,2.01185
0.95,0.07,-0.0387962,0.0805396,0.0893967,2.0197
0.96,0.07,-0.0318325,0.0650361,0.0724086,2.02598
0.97,0.07,-0.0243403,0.0491308,0.0548296,2.03077
0.98,0.07,-0.0164493,0.0329228,0.0368034,2.03415
0.99,0.07,-0.00829152,0.0165122,0.018477,2.03616
0,0.08,0,0,0,0
0.01,0.08,0.0694286,-0.050503,0.0858539,-0.628885
0.02,0.08,0.138682,-0.100848,0.171473,-0.62874
0.03,0.08,0.207587,-0.150877,0.256625,-0.628498
0.04,0.08,0.275969,-0.200435,0.341076,-0.628157
0.05,0.08,0.343657,-0.249367,0.424599,-0.627718
0.06,0.08,0.410483,-0.29752,0.506966,-0.62718
0.07,0.08,0.47628,-0.344745,0.587955,-0.62654
0.08,0.08,0.540885,-0.390896,0.66735,-0.625797
0.09,0.08,0.60414,-0.435831,0.744939,-0.62495
0.1,0.08,0.665891,-0.479413,0.820517,-0.623995
0.11,0.08,0.725989,-0.52151,0.893886,-0.622932
0.12,0.08,0.78429,-0.561993,0.964856,-0.621756
0.13,0.08,0.840658,-0.600742,1.03325,-0.620464
0.14,0.08,0.89496,-0.637643,1.09888,-0.619054
0.15,0.08,0.947074,-0.672586,1.1616,-0.617521
0.16,0.08,0.996882,-0.705472,1.22126,-0.615861
0.17,0.08,1.04428,-0.736207,1.2777,-0.614069
0.18,0.08,1.08915,-0.764706,1.3308,-0.612141
0.19,0.08,1.13142,-0.790891,1.38045,-0.610069
0.2,0.08,1.171,-0.814693,1.42652,-0.60785
0.21,0.08,1.20781,-0.836053,1.46895,-0.605474
0.22,0.08,1.24179,-0.854919,1.50763,-0.602936
0.23,0.08,1.27288,-0.871249,1.5425,-0.600227
0.24,0.08,1.30103,-0.88501,1.57351,-0.597339
0.25,0.08,1.32621,-0.896177,1.60061,-0.594261
0.26,0.08,1.34838,-0.904738,1.62378,-0.590984
0.27,0.08,1.36753,-0.910686,1.64301,-0.587496
0.28,0.08,1.38365,-0.914025,1.65829,-0.583784
0.29,0.08,1.39674,-0.914771,1.66964,-0.579835
0.3,0.08,1.40681,-0.912944,1.67707,-0.575634
0.31,0.08,1.41388,-0.908578,1.68065,-0.571165
0.32,0.08,1.41798,-0.901714,1.6804,-0.56641
0.33,0.08,1.41915,-0.892401,1.67641,-0.561348
0.34,0.08,1.41743,-0.880697,1.66875,-0.555959
0.35,0.08,1.41288,-0.866669,1.65751,-0.550218
0.36,0.08,1.40557,-0.850392,1.6428,-0.5441
0.37,0.08,1.39556,-0.831948,1.62473,-0.537575
0.38,0.08,1.38294,-0.811427,1.60342,-0.530612
0.39,0.08,1.3678,-0.788926,1.57901,-0.523174
0.4,0.08,1.35023,-0.764548,1.55166,-0.515223
0.41,0.08,1.33033,-0.738403,1.52152,-0.506715
0.42,0.08,1.30821,-0.710606,1.48875,-0.497601
0.43,0.08,1.28398,-0.681278,1.45352,-0.487827
0.44,0.08,1.25776,-0.650544,1.41604,-0.477333
0.45,0.08,1.22967,-0.618533,1.37647,-0.466049
0.46,0.08,1.19985,-0.58538,1.33504,-0.453901
0.47,0.08,1.16843,-0.55122,1.29192,-0.440803
0.48,0.08,1.13553,-0.516194,1.24735,-0.426659
0.49,0.08,1.1013,-0.480442,1.20154,-0.41136
0.5,0.08,1.06588,-0.444108,1.1547,-0.394784
0.51,0.08,1.02941,-0.407336,1.10707,-0.376794
0.52,0.08,0.992022,-0.37027,1.05887,-0.357233
0.53,0.08,0.953871,-0.333054,1.01034,-0.335927
0.54,0.08,0.915097,-0.295833,0.961727,-0.312675
0.55,0.08,0.875841,-0.258748,0.913262,-0.287257
0.56,0.08,0.836244,-0.22194,0.865194,-0.25942
0.57,0.08,0.796446,-0.185547,0.817773,-0.228886
0.58,0.08,0.756583,-0.149705,0.771252,-0.195347
0.59,0.08,0.716789,-0.114545,0.725884,-0.158463
0.6,0.08,0.677197,-0.0801955,0.681929,-0.117874
0.61,0.08,0.637932,-0.0467794,0.639645,-0.0731987
0.62,0.08,0.599117,-0.0144154,0.599291,-0.0240564
0.63,0.08,0.560871,0.0167834,0.561122,0.0299149
0.64,0.08,0.523307,0.0467097,0.525388,0.0890227
0.65,0.08,0.486532,0.0752623,0.492319,0.153475
0.66,0.08,0.450648,0.102347,0.462124,0.223322
0.67,0.08,0.415749,0.127875,0.434971,0.298394
0.68,0.08,0.381926,0.151768,0.410975,0.378242
0.69,0.08,0.349258,0.173952,0.39018,0.462095
0.7,0.08,0.317821,0.194362,0.372541,0.548865
0.71,0.08,0.287683,0.212942,0.357918,0.637198
0.72,0.08,0.258901,0.229643,0.346072,0.725581
0.73,0.08,0.231528,0.244425,0.336673,0.812487
0.74,0.08,0.205608,0.257256,0.329326,0.896521
0.75,0.08,0.181176,0.268114,0.323589,0.976535
0.76,0.08,0.15826,0.276984,0.319008,1.05169
0.77,0.08,0.136879,0.283861,0.31514,1.12149
0.78,0.08,0.117044,0.288749,0.311569,1.18569
0.79,0.08,0.0987574,0.291659,0.307926,1.24431
0.8,0.08,0.0820148,0.292613,0.303889,1.29752
0.81,0.08,0.0668028,0.291639,0.299192,1.34562
0.82,0.08,0.0531003,0.288776,0.293617,1.38895
0.83,0.08,0.0408787,0.284068,0.286995,1.42787
0.84,0.08,0.0301015,0.277571,0.279198,1.46277
0.85,0.08,0.0207253,0.269345,0.270141,1.494
0.86,0.08,0.0126995,0.259459,0.259769,1.52189
0.87,0.08,0.00596677,0.247989,0.248061,1.54674
0.88,0.08,0.000463349,0.235019,0.235019,1.56882
0.89,0.08,-0.0038806,0.220637,0.220671,1.58838
0.9,0.08,-0.00714064,0.20494,0.205064,1.60562
0.91,0.08,-0.00939766,0.188027,0.188262,1.62074
0.92,0.08,-0.0107375,0.170005,0.170344,1.63387
0.93,0.08,-0.0112504,0.150986,0.151405,1.64517
0.94,0.08,-0.0110307,0.131084,0.131548,1.65475
0.95,0.08,-0.0101764,0.110419,0.110887,1.6627
0.96,0.08,-0.00878842,0.0891122,0.0895445,1.6691
0.97,0.08,-0.00697038,0.0672889,0.067649,1.67402
0.98,0.08,-0.00482796,0.0450764,0.0453342,1.6775
0.99,0.08,-0.00246839,0.0226034,0.0227378,1.67957
0,0.09,0,0,0,0
0.01,0.09,0.0608331,-0.0584777,0.0843819,-0.765658
0.02,0.09,0.121523,-0.116771,0.168533,-0.765457
0.03,0.09,0.181927,-0.174695,0.252222,-0.765121
0.04,0.09,0.241904,-0.232068,0.335221,-0.764649
0.05,0.09,0.301313,-0.288709,0.417304,-0.764041
0.06,0.09,0.360015,-0.344441,0.498247,-0.763294
0.07,0.09,0.417875,-0.399088,0.577833,-0.762407
0.08,0.09,0.474758,-0.452481,0.655846,-0.761378
0.09,0.09,0.530536,-0.504453,0.73208,-0.760203
0.1,0.09,0.585081,-0.554844,0.806332,-0.75888
0.11,0.09,0.63827,-0.603499,0.878408,-0.757405
0.12,0.09,0.689986,-0.65027,0.94812,-0.755774
0.13,0.09,0.740114,-0.695015,1.01529,-0.753983
0.14,0.09,0.788547,-0.7376,1.07975,-0.752028
0.15,0.09,0.835183,-0.7779,1.14134,-0.749902
0.16,0.09,0.879923,-0.815796,1.19991,-0.747599
0.17,0.09,0.922677,-0.85118,1.25532,-0.745114
0.18,0.09,0.963361,-0.883952,1.30745,-0.742439
0.19,0.09,1.0019,-0.914022,1.35618,-0.739565
0.2,0.09,1.03821,-0.941311,1.40141,-0.736486
0.21,0.09,1.07224,-0.965748,1.44304,-0.73319
0.22,0.09,1.10394,-0.987273,1.48101,-0.729669
0.23,0.09,1.13324,-1.00584,1.51524,-0.72591
0.24,0.09,1.16011,-1.02141,1.54568,-0.721902
0.25,0.09,1.18451,-1.03395,1.5723,-0.717631
0.26,0.09,1.20643,-1.04344,1.59507,-0.713084
0.27,0.09,1.22583,-1.0499,1.61398,-0.708244
0.28,0.09,1.24271,-1.05331,1.62904,-0.703094
0.29,0.09,1.25706,-1.05369,1.64026,-0.697615
0.3,0.09,1.26888,-1.05107,1.64767,-0.691787
0.31,0.09,1.2782,-1.0455,1.65132,-0.685588
0.32,0.09,1.28503,-1.03701,1.65127,-0.678993
0.33,0.09,1.28939,-1.02567,1.64758,-0.671975
0.34,0.09,1.29131,-1.01155,1.64034,-0.664506
0.35,0.09,1.29085,-0.994723,1.62965,-0.656553
0.36,0.09,1.28804,-0.975277,1.61561,-0.648081
0.37,0.09,1.28294,-0.953312,1.59835,-0.63905
